,hoax,link,timestamp
1457,"Oi me chamo Lucas estou no desafio da baleia azul moro na cidade de Ipanema MG estou no décimo desafio que é dar balas envenenada pra 30criancas de 3escolas diferentes como já conhece bem a cidade escolhi o Nilo e a escolinha do campo e a imaculada pois tem mas criancas de pequenas peço desculpas as mães mas tenho que cumprir ou eles vem atrás de mim sinto muito pelos filhos de vcs desafio aceito. Gente, falem com as crianças para não aceitarem balas, nem nada na escola nem na rua.Olhem o que esta acontecendo. Vou repassar como esta postado!",https://www.boatos.org/brasil/balas-envenenadas-baleia-azul.html,2017-04-20 15:59:09
1458,"ESPERAMOS 32 ANOS PARA FINALMENTE ESCUTAR E VER A VERDADE AFLORAR; DEDICO ESTE POSTE AOS HEROICOS MILITARES DE 1964.  Nunca ganhei um centavo durante o governo dos militares, não havia como ganhar! Não havia brechas para propinas Dr...  Certa vez foi propor a um major da cobal uma vantagem ele colocou um 38 em cima da mesa (risos).. Eu achei que iria morrer.. Eles eram assim Dr.... (risos) Emilio Odebrecht  Delação 13/04",https://www.boatos.org/politica/emilio-odebrecht-centavo-ditadura.html,2017-04-20 13:04:35
1459,Obrigado pelos bilhetes! TAP Portugal está oferecendo gratuitamente 2 bilhetes para todos em seu aniversário. Obtenha seu bilhetes grátis agora. 1 2 bilhetes por pessoa. OOCADE.US,https://www.boatos.org/mundo/tap-portugal-bilhetes-gratis.html,2017-04-20 04:08:50
1461,"Menina Grava Vídeo Se Cortado Por Causa do jogo “BALEIA AZUL” Essa jovem tem 19 anos e foi encontrada sem vida após cumprir todos os passo do Desafio Baleia Azul, a jovem foi encontrada morta num rio próximo de sua casa em Pará de Minas MT. Os pais nem imaginavam que ela tinha entrado nesse jogo e que estava se auto mutilando. No vídeo logo abaixo que a própria jovem cortava o seu rosto tem deixado muita em gente em CHOQUE, pois como que os jovens chegam a esse EXTREMO. Seria depressão? Seria simplesmente por entrar num desafio? O que leva essa jovens a entrarem nisso? O inimigo está a solta e fazendo coisas como essas para destruir os jovens que são o futuro desse mundo. Assista ao vídeo abaixo. ... Alerta pra todos nós...ontem umas pessoa foram visitar uma conhecida na upa logo depois da adoração...ficaram sabendo de uma menina se chama Jamile q tentou suicídio por conta de um jogo na Internet q se chama Baleia Azul...tem 3 casos de suicídio ak em Manhuaçu ..só crianças de 10 a 13 anos...ontem morreu em Muriaé uma criança de 11 anos..a tia dessa menina q falou...ela ta na upa aguardando vaga na U.T.I do hospital...vamos rezar pra todas crianças ficar mais atentas no que elas estão vendo e jogando na Internet... Cuidado gente o mundo tá perdido. Deus ajude essas crianças pessoas que entram nesse jogo",https://www.boatos.org/brasil/menina-corta-bracos-rosto-baleia-azul.html,2017-04-19 19:35:20
1462,"Olha que shoooooow!  Israel mandou fazer duas estátuas; e colocaram na praça para afirmar que homem e mulher se completam! Não homem com homem, nem mulher com mulher! As esculturas se movimentam, interagindo com o princípio bíblico de relacionamento entre casal, serão dois num mesmo corpo.  GN2:24 Por essa razão, o homem deixará pai e mãe e se unirá à uma mulher ,e eles se tornarão uma só carne.  Deus abençoe o idealizador da obra.",https://www.boatos.org/religiao/israel-estatuas-homem-mulher.html,2017-04-19 01:31:39
1463,"Tiririca escreve carta de repúdio aos políticos da Odebrecht. Tiririca mais uma vez surpreende o Congresso Nacional. Quando eleito em seu primeiro mandato muitos imaginavam que seria apenas um palhaço que iria fazer piadas e receber seu salário, sem maiores compromissos com a nação. O campeão de votos está honrando a confiança do eleitor com 100% de presença nas sessões legislativas e projetos de lei no campo da valorização da Cultura. Na tarde da última sexta-feira (14/04/2017) ele publicou em suas redes sociais uma carta aberta ao público onde revela sua frustração com o meio político. Chocado com a revelação das gravações dos depoimentos de delatores da Odebrecht ele escreveu uma carta que é uma aula sobre Ética e Moral.  “Amigos e Amigas deste Brasil de meu Deus. Quem escreve aqui não é o palhaço nem o deputado. Quem escreve aqui é o cidadão que está frustrado com tudo isso que virou o país. ... Na política a cada dia vejo que não é assim. Cada um quer tirar pra si. Quanto mais melhor. Não importa quantas pessoas morram de fome ou nos corredores de hospitais. O importante é se eleger na próxima eleição e garantir a boa vida de sua família. O problema não é da Esquerda nem da Direita. A lista da Odebrecht mostrou que tem ladrão dos dois lados. O que está faltando nos políticos não é ideologia, é decência. Está faltando pra esta cambada é entender que eles estão lá pra servir ao povo, e não pra se servir do dinheiro do povo. ... Por Deus, por minha mãezinha e pelo povo brasileiro eu sou o mais honesto possível. Só não estou conseguindo “amar o próximo”, a minha vontade é esganar estes canalhas. Mas 2018 está bem perto. O povo precisa fazer uma limpeza geral da classe política. Não adianta a Justiça condenar se o povo absolve”.",https://www.boatos.org/politica/tiririca-carta-repudio-odebrecht.html,2017-04-19 01:10:07
1464,Vídeo do casal que morreu em Rio das Ostras Costa Azul. Foram tirar foto na ponta da pedra a onda veio e levou. Sirva de alerta para nossos jovens,https://www.boatos.org/brasil/casal-tirar-foto-rio-das-ostras-mar.html,2017-04-18 21:00:08
1465,"(BOMBA) Donald Trump diz que Brasil é um pais de vergonha! Que deveria sumir do mapa! O Brasil é um dos países que se aproveitam dos Estados Unidos, segundo o bilionário Donald Trump, que lidera a corrida dos pré-candidatos republicanos à presidência. Ao participar do programa de televisão “Today” nesta sexta-feira, o polêmico Trump citou também China, México e Japão como países que levam vantagem no relacionamento com os EUA. “Olhe os nossos acordos com a China, olhe os nossos acordos com o México, a nossa fronteira com o México”, disse o pré-candidato, sem entrar em detalhes sobre os problemas que vê nesses acertos. Trump mencionou também os acertos com o Japão. “Eles nos dão milhões de carros, mas nós não conseguimos do Japão. É uma rua de mão única. O Brasil. Não há um país que não se aproveite de nós”, afirmou. ...",https://www.boatos.org/mundo/trump-brasil-sumir-mapa-vergonha.html,2017-04-18 17:34:47
1466,"Alerta.. esse Jogo esta na PLAY STORE CUIDADO!!!.esse aqui é o tal jogo Fada do fogo. vou deixar aqui um trecho retirado desta bosta. leiam bem oq estao fazendo com as crianças..... segue um dos desafios mandando as crianças fazerem:  Amiguinhas:“À meia noite, quando todos estiverem dormindo, levante-se e ande em volta do quarto três vezes. Depois, repita as palavras mágicas: ‘Reino de Alfey, fadinhas doces, dêem-me o poder, eu lhes peço.’  A seguir, vá à cozinha sem fazer barulho, tendo cuidado para não acordar ninguém, caso contrário, a mágica das palavras vai desaparecer. Liga o gás de todas as quatro bocas do fogão, mas não acende. Você não quer se queimar, quer? Agora, volte para cama e vá dormir. Enquanto você estiver dormindo, o gás mágico irá até você, e você vai respirar enquanto estiver dormindo. De manhã, quando despertar, diga ‘Obrigado, Alfey, eu me tornei uma fada.’ E você vai se tornar uma fada do fogo de verdade.”  resultado:crianças queimadas e varias outras pegas no meio do caminho quase incendiando a casa... e o mais alarmante...isso ja chegou ao Brasil...",https://www.boatos.org/brasil/nao-baixem-o-jogo-fada-fogo.html,2017-04-18 03:10:19
1467,"*ATENÇÃO* NO FACEBOOK TEM UMA NOVA BRINCADEIRA *BALEIA AZUL* POR FAVOR NÃO BRINQUE, NESSA BRINCADEIRA TEM 50 DESAFIOS NO ÚLTIMO VOCÊ TEM QUE SE MATAR E SE VOCÊ NÃO SE MATAR, VÃO ATRÁS DE VOCÊ,E QUANDO COMEÇAR O JOGO VOCÊ NÃO PODE MAIS SAIR!!!! SE NÃO VÃO ATRÁS DE VOCÊ ESTÃO USANDO PRA FAZER ESSA COISAS EM PÁGINAS E GRUPOS DO FACEBOOK *SE ENTRA NÃO PODERÁ SAIR MAIS* QUALQUER UM PODE JOGAR CRIANÇA, ADULTO, ADOLESCENTE , POR FAVOR NÃO ENTRE MANDE PARA TODOS SEU FAMILIARES PRA QUE NÃO ACONTEÇA NADA",https://www.boatos.org/tecnologia/jogo-baleia-azul-nao-pode-sair.html,2017-04-17 21:18:23
1468,"Só temos 400 mil votos contra, precisamos de 2 milhões, vota gente , é rapidinho, contra a reforma que vai tirar o nosso direito a aposentadoria! Abaixo assinado Virtual contra Reforma da Previdencia. Juntos podemos barrar este projeto de Lei que ira acabar com a aposentadoria de todos. Acesse: www.reformadaprevidencia.net e vote http://www.reformadaprevidencia.net/. Precisamos de 2.000.000 de assinatura para entrarmos com Mandado de Segurança Coletivo contra a aprovação deste Projeto de Lei.",https://www.boatos.org/brasil/assinaturas-mandado-reforma-previdencia.html,2017-04-17 16:55:17
1469,"*Aviso geral* Não instale o jogo chamado “Baleia Azul”. Um grupo de adolescentes criou esse jogo, que exatamente no momento em que se instala, ele tem acesso a todos seus contatos. Ao começar o jogo, os desafios são fáceis, mas quanto mais vai avançando, os desafios chegam até a desenhar uma baleia com uma faca no seu braço, acordar as 4:29, passar a noite vendo filme de terror, e sempre mandando fotos. A última fase é se jogar de um prédio, e se você quiser sair, ele revela que sabe tudo, e ameaça os seus pais e amigos. Adolescentes na Rússia já estão morrendo, pois há 50 desafios, sendo que o último é o definitivo. *Passe para todos no WhatsApp. Não se brinca com vida*",https://www.boatos.org/tecnologia/nao-instale-jogo-baleia-azul.html,2017-04-17 14:16:02
1470,"Na última Sexta-feira Santa, em Nova Jerusalém – PE, durante a representação da Paixão de Cristo, como acontece todos os anos, diante de milhares de espectadores, o ator, no papel do Centurião romano (Pôncio Pilatos) ao perguntar para a plateia: – “Quem vocês condenam, Jesus ou Barrabás?”, Um expectador gritou: – “Soltem os dois e prendam Lula!”. Foi uma risadaria só. Houve dificuldade de continuar a encenação.",https://www.boatos.org/politica/prendam-lula-cristo-nova-jerusalem.html,2017-04-16 17:17:03
1471,Esse tronco de árvore está no Líbano e é chamado árvore de Jesus. Aproxime a imagem e tente ver Jesus nela. É muito lindo! Árvore de Jesus está situada no Líbano aproxime bem que verá Jesus Cristo crucificado. Feliz Páscoa a todos meus amigos do face,https://www.boatos.org/religiao/arvore-jesus-cresce-libano.html,2017-04-16 15:07:25
1472,Esta flor é da Nova Zelândia e chama-se Sangue de Cristo! Só floresce na Semana Santa! Veja a cruz em seu interior! FOI POR AMOR QUE ELE DOOU SUA VIDA!,https://www.boatos.org/religiao/flor-sangue-de-cristo-semana-santa.html,2017-04-15 05:54:43
1473,"Texto: Traficante de drogas é absolvido por portar arma para se defender dos concorrentes. Esse fato ocorreu em julho de 2015, mas traduz exatamente a realidade que acontece hoje onde os valores estão sendo trocados e o marginal está com muito mais direitos do que o cidadão comum. Se um advogado, ou qualquer outra pessoa, portar uma arma para sua defesa pessoal responderá por porte ilegal de arma, no entanto, a 3a Câmara Criminal do Tribunal de Justiça do Rio Grande do Sul, em julgamento da Apelação Criminal o traficante de drogas ilícitas foi absolvido em sua apelação, sob a tese de que a arma era utilizada para proteção pessoal em razão do comércio de entorpecentes praticado e ao guarnecimento da atividade ilícita. Em outras palavras pode se dizer que o bandido tem direito a portar uma arma para a sua defesa contra os outros bandidos de outras facções, pois necessita pela atividade de risco que pratica. É no mínimo inusitado, para não dizer estranho que o Poder Judiciário considere lógica a absolvição por atipicidade o crime de porte ilegal de arma, quando for cometido em defesa do criminoso para se defender dos demais criminosos. ... Áudio: Oi Andréa, tudo bom? Em primeiro lugar, um abração para ti. Uma Feliz Páscoa. Estamos com saudade dos nossos amigos mineiros no Rio Grande do Sul. Bom, em segundo lugar, sobre essa jurisprudência, absurda, estapafúrdia, escatológica do Tribunal de Justiça do Rio Grande do Sul, é verdade sim. Tanto que o promotor de Justiça, o Amorim, já tinha ido para a imprensa e criticado horrores essa decisão. Porque a questão é a seguinte: se tu ou eu, um advogado. A gente pode ter porte de armas, mas alguém que não tenha, uma pessoa comum, honesto, trabalhador que não tenha porte de armas, se ele andar com uma arma, ele responde por porte ilegal de armas. Mas a nossa 3a Câmara criminal do Tribunal de Justiça, maravilhosa, conhecidíssima, principalmente pelos promotores de Justiça, que vivem recorrendo das decisões daquela Câmara. É verdade sim, o traficante de drogas, aconteceu sim, ele foi absolvido na acusação do crime de porte ilegal de armas porque foi considerado que a arma era instrumento para defesa pessoal em virtude do comercio de drogas que ele realizava, e para ele se proteger na atividade ilícita. Agora tu vê o absurdo: o cara é um criminoso, o tráfico de drogas, até onde sei, é um crime, mas daqui a pouco pode acabar não sendo do jeito que as coisas vão, e ele para se proteger e se manter na atividade ilegal pode portar uma arma. Só que o que esses desembargadores não consideram é que ele pode usar essa mesma arma, que absurdamente acham que é legítimo o porte para se proteger e para manter essa atividade ilegal dele. Só que eles não levam em conta outra coisa: é que essa arma pode acabar por matar o policial que vai prendê-lo. Que vai matar o cidadão que estiver devendo dinheiro para ele. Isso eles não pensaram, isso eles não viram. Isso coisa de pessoa alienada que fica tomando decisões dentro de gabinete. Não sai para rua, não pega ônibus, não pega trânsito, não sabe o que está acontecendo na rua, anda com segurança, mora em condomínio fechado. Esse tipo de coisa é escatológica, eu discordo frontalmente. Como é que vamos permitir que uma pessoa cometa outros crimes para sustentar uma atividade que é ilegal. Muito bem. Muito obrigada. Um beijo. Eu fico indignada com essas coisas.",https://www.boatos.org/brasil/traficante-absolvido-usar-armas.html,2017-04-14 20:19:07
